     175.250  1.62690E-003
     175.672  1.59790E-003
     176.109  1.63050E-003
     176.547  1.62020E-003
     176.969  1.64670E-003
     177.406  1.64720E-003
     177.828  1.64250E-003
     178.266  1.66380E-003
     178.703  1.64190E-003
     179.125  1.66100E-003
     179.562  1.67420E-003
     180.000  1.65670E-003
     180.422  1.70470E-003
     180.859  1.69180E-003
     181.297  1.71510E-003
     181.719  1.68550E-003
     182.156  1.70370E-003
     182.578  1.69330E-003
     183.016  1.72870E-003
     183.437  1.70530E-003
     183.875  1.74810E-003
     184.297  1.73420E-003
     184.734  1.75610E-003
     185.156  1.74230E-003
     185.594  1.75940E-003
     186.031  1.75890E-003
     186.453  1.76000E-003
     186.891  1.77740E-003
     187.312  1.76700E-003
     187.750  1.78740E-003
     188.172  1.78560E-003
     188.609  1.79220E-003
     189.031  1.81910E-003
     189.469  1.81010E-003
     189.891  1.81940E-003
     190.328  1.81820E-003
     190.750  1.81230E-003
     191.234  1.82550E-003
     191.656  1.83000E-003
     192.094  1.82520E-003
     192.516  1.87460E-003
     192.937  1.83870E-003
     193.375  1.88570E-003
     193.797  1.85560E-003
     194.234  1.89320E-003
     194.672  1.86770E-003
     195.094  1.88780E-003
     195.516  1.87320E-003
     195.953  1.91900E-003
     196.391  1.88710E-003
     196.812  1.93660E-003
     197.250  1.92800E-003
     197.672  1.93330E-003
     198.094  1.92890E-003
     198.531  1.94000E-003
     198.953  1.93390E-003
     199.391  1.94210E-003
     199.906  1.94000E-003
     200.344  1.95650E-003
     200.766  1.96200E-003
     201.203  1.97570E-003
     201.625  1.96920E-003
     202.062  1.97770E-003
     202.484  1.97350E-003
     202.922  1.98100E-003
     203.344  1.98320E-003
     203.781  1.99350E-003
     204.203  1.99710E-003
     204.641  2.00700E-003
     205.062  2.00700E-003
     205.500  2.02500E-003
     205.937  2.01870E-003
     206.359  2.02910E-003
     206.797  2.04040E-003
     207.219  2.02930E-003
     207.656  2.05460E-003
     208.078  2.04260E-003
     208.516  2.07790E-003
     208.953  2.05320E-003
     209.375  2.09880E-003
     209.812  2.07740E-003
     210.234  2.11560E-003
     210.672  2.08530E-003
     211.094  2.10950E-003
     211.531  2.09740E-003
     211.953  2.12660E-003
     212.391  2.11150E-003
     212.828  2.14140E-003
     213.250  2.13500E-003
     213.687  2.16640E-003
     214.109  2.14640E-003
     214.547  2.16280E-003
     214.969  2.15370E-003
     215.406  2.16920E-003
     215.828  2.16920E-003
     216.266  2.18230E-003
     216.703  2.18620E-003
     217.125  2.19160E-003
     217.562  2.20250E-003
     217.984  2.20590E-003
     218.422  2.19910E-003
     219.047  2.22190E-003
     219.469  2.21060E-003
     219.906  2.23950E-003
     220.328  2.21670E-003
     220.766  2.25360E-003
     221.187  2.24540E-003
     221.625  2.26540E-003
     222.047  2.26370E-003
     222.484  2.28260E-003
     222.906  2.25530E-003
     223.344  2.30060E-003
     223.766  2.26470E-003
     224.203  2.30460E-003
     224.641  2.27820E-003
     225.062  2.32460E-003
     225.500  2.29500E-003
     225.922  2.33600E-003
